block_id,block_type,line_id,line_name,start_h,end_h,label,order_id,sku,sku_description,qty_kg,locked,attrs
prod_3d9405b6bb,production,1,P10,166.0,177.0,280256,280256-W1,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_1f01ae5d6d,production,1,P10,226.0,354.0,280256,280256-W1,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_4feed39927,production,1,P10,183.0,220.0,280351,29902|CUR,280351,KIRKLAND OFV VP STBSPN-MANPECCA 1x24x90g,,False,
prod_8c8fef6873,production,1,P10,360.0,504.0,280351,29902|CUR,280351,KIRKLAND OFV VP STBSPN-MANPECCA 1x24x90g,,False,
prod_cbc49f3f70,production,3,P12,51.0,69.0,120532,120532-W0,120532,GGS APL STB 12x4x90g CAN,,False,
prod_5b61b676ad,production,3,P12,21.0,38.0,280605,280605-W0,280605,GGS ACTCHU ACIN 9x4x4.2oz,,False,
prod_8ef9581b16,production,3,P12,354.0,381.0,280605,280605-W0,280605,GGS ACTCHU ACIN 9x4x4.2oz,,False,
prod_b7cb104af4,production,3,P12,274.0,297.0,280607,280607-W0,280607,GGS ACTCHU ACIN 6x10x4.2oz,,False,
prod_b7d5c3b358,production,3,P12,449.0,462.0,280607,280607-W0,280607,GGS ACTCHU ACIN 6x10x4.2oz,,False,
prod_c0cda8441b,production,3,P12,122.0,132.0,120437,120437-W1,120437,6X12X90 ASTB GGS,,False,
prod_48a9ed1770,production,3,P12,381.0,431.0,120437,120437-W1,120437,6X12X90 ASTB GGS,,False,
prod_7516eef7aa,production,3,P12,297.0,317.0,280610,280610-W1,280610,GGS ACTCHU ACIN 1x36x120g FS,,False,
prod_37cd4c9efe,production,3,P12,342.0,354.0,280610,280610-W1,280610,GGS ACTCHU ACIN 1x36x120g FS,,False,
prod_2031adb9b9,production,3,P12,17.0,21.0,120532,120532-W2,120532,GGS APL STB 12x4x90g CAN,,False,
prod_3e53cad658,production,3,P12,317.0,334.0,120532,120532-W2,120532,GGS APL STB 12x4x90g CAN,,False,
prod_f88c9679e5,production,3,P12,432.0,449.0,120536,120536-W2,120536,GGS APL BER 12x4x90g CAN,,False,
prod_aeecf1a455,production,3,P12,70.0,84.0,280605,280605-W2,280605,GGS ACTCHU ACIN 9x4x4.2oz,,False,
prod_d733292078,production,3,P12,132.0,136.0,280605,280605-W2,280605,GGS ACTCHU ACIN 9x4x4.2oz,,False,
prod_cda75fad04,production,3,P12,69.0,70.0,280375,29903|CUR,280375,GUTZY ORG ARSPBLBBET 6x8x110g Tray,,False,
prod_6ad8677f75,production,3,P12,38.0,51.0,280612,29905|CUR,280612,GGS SLY STBLEM 9x4x100g,,False,
prod_5be48f4ce6,production,3,P12,241.0,242.0,280612,29905|CUR,280612,GGS SLY STBLEM 9x4x100g,,False,
prod_1a350fd0e4,production,3,P12,242.0,274.0,280611,29906|CUR,280611,GGS SLY BLURSB 9x4x100g,,False,
prod_f7622ff2dd,production,3,P12,90.0,122.0,280614,29907|CUR,280614,GGS SLY STBLEM 6x10x100g,,False,
trial_4a2cde3442,trial,3,P12,136.0,210.0,280613,TRIAL-280613-LP12,280613,GGS SLY BLURSB 6x10x100g,,False,
trial_6450462f84,trial,3,P12,216.0,241.0,280613,TRIAL-280613-LP12,280613,GGS SLY BLURSB 6x10x100g,,False,
prod_4e5360b4c1,production,5,P14,184.0,192.0,280107,280107-W1,280107,6X12X90 ORG APL GGS,,False,
prod_02bb550d61,production,5,P14,203.0,274.0,280107,280107-W1,280107,6X12X90 ORG APL GGS,,False,
prod_6cc58a7b27,production,5,P14,192.0,197.0,280478,280478-W2,280478,GGS APL APL 2x22x90g CAN,,False,
prod_5999bf3f47,production,5,P14,330.0,400.0,280478,280478-W2,280478,GGS APL APL 2x22x90g CAN,,False,
prod_18ba206478,production,5,P14,159.0,184.0,280572,280572-W2,280572,GGS ACIN 6x10x3.2oz,,False,
prod_9fae1782a9,production,5,P14,400.0,449.0,280572,280572-W2,280572,GGS ACIN 6x10x3.2oz,,False,
prod_34d0c8a881,production,5,P14,133.0,159.0,280581,280581-W2,280581,GGS FV VP APECSWP-ASTBZUC 6x10x3.2oz,,False,
prod_c46fca49ea,production,5,P14,274.0,303.0,280581,280581-W2,280581,GGS FV VP APECSWP-ASTBZUC 6x10x3.2oz,,False,
prod_3ec6cd824b,production,5,P14,303.0,323.0,280347,29911|CUR,280347,GGS APL STB 6x4x3.2oz,,False,
prod_96238f1834,production,5,P14,329.0,330.0,280347,29911|CUR,280347,GGS APL STB 6x4x3.2oz,,False,
prod_fde6ecaa42,production,5,P14,36.0,49.0,280602,29909|CUR,280602,GGS FV ABERCAR 6x4x3.2oz,,False,
prod_55a7d96138,production,5,P14,49.0,71.0,280345,29910|CUR,280345,GGS APL APL 6x4x3.2oz,,False,
prod_3e1f70b5b1,production,5,P14,77.0,82.0,280345,29910|CUR,280345,GGS APL APL 6x4x3.2oz,,False,
prod_e8277d290d,production,5,P14,82.0,133.0,120436,29913|CUR,120436,6X12X90 APL GGS,,False,
prod_bc2ee5d81d,production,6,P15,72.0,120.0,120448,120448-W0,120448,6X12X90 ACIN GGS,,False,
prod_6fd1cf2752,production,6,P15,31.0,35.0,280490,280490-W0,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_de936f25ee,production,6,P15,120.0,207.0,280490,280490-W0,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_454119aab4,production,6,P15,222.0,265.0,280490,280490-W1,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_f378002668,production,6,P15,361.0,374.0,280490,280490-W1,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_1367f9966e,production,6,P15,283.0,308.0,120448,120448-W2,120448,6X12X90 ACIN GGS,,False,
prod_b325490bc9,production,6,P15,394.0,398.0,120448,120448-W2,120448,6X12X90 ACIN GGS,,False,
prod_8af84a3dfa,production,6,P15,207.0,212.0,241283,241283-W2,241283,6X12X90 ORG VP APL-BAN-STB GGS,,False,
prod_9b5670bba2,production,6,P15,308.0,355.0,241283,241283-W2,241283,6X12X90 ORG VP APL-BAN-STB GGS,,False,
prod_d87d37327c,production,6,P15,398.0,504.0,280324,280324-W2,280324,GGS VP APL-CIN-STB-GM5 1x32x3.2oz,,False,
prod_ec0db7724b,production,6,P15,212.0,216.0,280451,280451-W2,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_aabd971cf8,production,6,P15,374.0,394.0,280451,280451-W2,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_9ec217466e,production,6,P15,265.0,283.0,280605,29915|CUR,280605,GGS ACTCHU ACIN 9x4x4.2oz,,False,
prod_a4bbcf82bb,production,6,P15,35.0,66.0,280607,29916|CUR,280607,GGS ACTCHU ACIN 6x10x4.2oz,,False,
prod_460dafc779,production,7,P16,206.0,211.0,120448,120448-W0,120448,6X12X90 ACIN GGS,,False,
prod_7a9011a770,production,7,P16,235.0,272.0,120448,120448-W0,120448,6X12X90 ACIN GGS,,False,
prod_8ad284f20c,production,7,P16,152.0,156.0,251200,251200-W1,251200,6X12X90 VP APL-STB GGS CAN,,False,
prod_00bfc0f7dd,production,7,P16,272.0,281.0,251200,251200-W1,251200,6X12X90 VP APL-STB GGS CAN,,False,
prod_9faf824f9d,production,7,P16,374.0,379.0,280490,280490-W2,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_2f1362afbf,production,7,P16,385.0,479.0,280490,280490-W2,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_e363504cc0,production,7,P16,479.0,504.0,280563,280563-W2,280563,WALMART FV VP PEC-BER-STBAN-PER 1x24x90g,,False,
prod_b68ad4c899,production,7,P16,281.0,374.0,280264,29918|CUR,280264,6X12X90 WALMRT F&V PEC-BER-STB,,False,
prod_1b7426a571,production,7,P16,115.0,152.0,120463,29919|CUR,120463,GGS APL APL 1x48x3.2oz FS,,False,
prod_cf28cdc4f2,production,7,P16,156.0,178.0,280563,29920|CUR,280563,WALMART FV VP PEC-BER-STBAN-PER 1x24x90g,,False,
prod_69dbdbf321,production,7,P16,178.0,206.0,280564,29921|CUR,280564,WALMART VP UNSWT APL-CIN-STB 1x24x90g,,False,
prod_bc7f9914d2,production,7,P16,211.0,229.0,280592,29922|CUR,280592,GGS VP APL-CIN 1x24x3.2oz,,False,
prod_a3b30f2c1c,production,8,P17,111.0,143.0,280421,280421-W0,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_262a469948,production,8,P17,149.0,269.0,280480,280480-W1,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_5b45d15564,production,8,P17,275.0,395.0,280480,280480-W1,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_6e6b4ba319,production,8,P17,16.0,17.0,280480,29923|CUR,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_0e92572135,production,8,P17,23.0,111.0,280480,29923|CUR,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_70d243fdfe,production,9,P18,192.0,211.0,280451,280451-W1,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_e87fffaff1,production,9,P18,217.0,304.0,570261,570261-W1,570261,GGS ORG VP APL-STB-BAN-CIN 1x28x90g CAN,,False,
prod_7219337194,production,9,P18,343.0,385.0,570261,570261-W1,570261,GGS ORG VP APL-STB-BAN-CIN 1x28x90g CAN,,False,
prod_1cbbf03e8c,production,9,P18,327.0,337.0,280559,280559-W2,280559,nan,,False,
prod_c00a448422,production,9,P18,385.0,463.0,280590,280590-W2,280590,GGS APL 1x24x3.2oz,,False,
prod_d40d2a5430,production,9,P18,190.0,192.0,570261,29976|CUR,570261,GGS ORG VP APL-STB-BAN-CIN 1x28x90g CAN,,False,
prod_cdb20c4bee,production,9,P18,304.0,327.0,570261,29976|CUR,570261,GGS ORG VP APL-STB-BAN-CIN 1x28x90g CAN,,False,
prod_99b0e85ca0,production,9,P18,42.0,85.0,280421,29924|CUR,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_e748729a63,production,9,P18,91.0,94.0,280421,29924|CUR,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_518a67bf0a,production,9,P18,94.0,114.0,280344,29977|CUR,280344,GGS F&V VP BER-PEC-PER 2x20x3.2oz DINO,,False,
prod_275708b035,production,9,P18,114.0,152.0,280451,29928|CUR,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_88d716e62b,production,9,P18,152.0,190.0,280451,29929|CUR,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_05965a76c9,production,10,P19,143.0,154.0,280256,280256-W2,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_669351b980,production,10,P19,388.0,503.0,280256,280256-W2,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_493b42b774,production,10,P19,285.0,368.0,280351,280351-W2,280351,KIRKLAND OFV VP STBSPN-MANPECCA 1x24x90g,,False,
prod_0df235eaef,production,10,P19,383.0,388.0,280351,280351-W2,280351,KIRKLAND OFV VP STBSPN-MANPECCA 1x24x90g,,False,
prod_dbf1460dc9,production,10,P19,154.0,251.0,280256,29931|CUR,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_d759d5e575,production,10,P19,257.0,285.0,280256,29931|CUR,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_db0ad40d80,production,11,P20,150.0,157.0,120436,120436-W0,120436,6X12X90 APL GGS,,False,
prod_0cde76af47,production,11,P20,256.0,273.0,280213,280213-W1,280213,GGS ORG APL 1x28x3.2oz,,False,
prod_ffb8e57f2a,production,11,P20,219.0,228.0,120448,120448-W2,120448,6X12X90 ACIN GGS,,False,
prod_e2ee1ad512,production,11,P20,405.0,409.0,120448,120448-W2,120448,6X12X90 ACIN GGS,,False,
prod_e77aa2aaca,production,11,P20,273.0,283.0,280323,280323-W2,280323,GGS APL APL 1x32x3.2oz,,False,
prod_a49bc98632,production,11,P20,382.0,397.0,280421,280421-W2,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_88762c106e,production,11,P20,289.0,365.0,280585,280585-W2,280585,GGS VP APL-BAN-STB 4x16x3.2oz,,False,
prod_7110950a10,production,11,P20,236.0,256.0,280586,280586-W2,280586,GGS VP APL-PEC-GM5 4x16x3.2oz,,False,
prod_1ba4f49f63,production,11,P20,228.0,236.0,280566,280566-W2,280566,WALMART FV VP PERZU-MANPU-STBSQ 6x12x90g,,False,
prod_e2ec0cfb9f,production,11,P20,397.0,405.0,280566,280566-W2,280566,WALMART FV VP PERZU-MANPU-STBSQ 6x12x90g,,False,
prod_33f5cf9c48,production,11,P20,200.0,212.0,570261,570261-W2,570261,GGS ORG VP APL-STB-BAN-CIN 1x28x90g CAN,,False,
prod_59ed21e35c,production,11,P20,365.0,382.0,570261,570261-W2,570261,GGS ORG VP APL-STB-BAN-CIN 1x28x90g CAN,,False,
prod_6ee6f67c3a,production,11,P20,212.0,219.0,280584,29979|CUR,280584,GGS FV VP BER-PEC-PER 4x16x3.2oz DINO,,False,
prod_1bf46bbb10,production,11,P20,24.0,31.0,280169,29933|CUR,280169,GGS F&V VP APECSWP-ASTBZUC 6x12x3.2oz,,False,
prod_13cc6791d1,production,11,P20,37.0,58.0,280169,29933|CUR,280169,GGS F&V VP APECSWP-ASTBZUC 6x12x3.2oz,,False,
prod_9bb9a7551b,production,11,P20,58.0,83.0,120448,29957|CUR,120448,6X12X90 ACIN GGS,,False,
prod_dc4739e2c6,production,11,P20,83.0,113.0,280583,29958|CUR,280583,GGS APL 4x16x3.2oz,,False,
prod_f5d134ba60,production,11,P20,113.0,150.0,280480,29934|CUR,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_aad8e3f3c9,production,11,P20,163.0,200.0,280480,29934|CUR,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_4ed100de10,production,12,P21,276.0,383.0,280480,280480-W0,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_30ce626c8d,production,12,P21,389.0,504.0,280480,280480-W0,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_f4e45723f8,production,12,P21,195.0,257.0,280490,29935|CUR,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_ffcba86c69,production,12,P21,76.0,123.0,280591,29936|CUR,280591,GGS VP APL-BAN-STB 1x24x3.2oz,,False,
prod_88fc8bb853,production,12,P21,123.0,131.0,280212,29937|CUR,280212,GGS ORG VP APL-CIN-BAN-STB 1X24x3.2oz,,False,
prod_2e6b07d6d8,production,12,P21,137.0,149.0,280212,29937|CUR,280212,GGS ORG VP APL-CIN-BAN-STB 1X24x3.2oz,,False,
prod_eb6c14e2e4,production,12,P21,149.0,195.0,280480,29938|CUR,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_7ebffbc954,production,12,P21,263.0,276.0,280480,29938|CUR,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_f8231c5f10,production,13,P22,134.0,142.0,280450,280450-W0,280450,GGS TROP VP MANGVA-PINPAS 6x12x90g CAN,,False,
prod_f58e3a373a,production,13,P22,74.0,121.0,280591,280591-W0,280591,GGS VP APL-BAN-STB 1x24x3.2oz,,False,
prod_f6a71b9399,production,13,P22,121.0,134.0,280592,280592-W0,280592,GGS VP APL-CIN 1x24x3.2oz,,False,
prod_ff2d5a5fb6,production,13,P22,171.0,175.0,120448,120448-W1,120448,6X12X90 ACIN GGS,,False,
prod_4ec5f9608c,production,13,P22,185.0,277.0,120448,120448-W1,120448,6X12X90 ACIN GGS,,False,
prod_de34d445d6,production,13,P22,311.0,332.0,280324,280324-W1,280324,GGS VP APL-CIN-STB-GM5 1x32x3.2oz,,False,
prod_f2d9b4bad7,production,13,P22,142.0,155.0,280421,280421-W1,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_8cc60ecb01,production,13,P22,301.0,305.0,280421,280421-W1,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_e1bad0faea,production,13,P22,155.0,164.0,280451,280451-W2,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_fced2b3eae,production,13,P22,412.0,416.0,280451,280451-W2,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_73f065738d,production,13,P22,164.0,171.0,280453,280453-W2,280453,GGS VP APL-GRA-BER 2x20x90g CAN,,False,
prod_54aa707cb1,production,13,P22,390.0,412.0,280453,280453-W2,280453,GGS VP APL-GRA-BER 2x20x90g CAN,,False,
prod_677f11d8f2,production,13,P22,175.0,179.0,280480,280480-W2,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_d1a00bbcba,production,13,P22,332.0,390.0,280480,280480-W2,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_cd1726ad27,production,13,P22,416.0,431.0,280559,280559-W2,280559,nan,,False,
prod_17c721a9bd,production,13,P22,59.0,74.0,120448,29940|CUR,120448,6X12X90 ACIN GGS,,False,
prod_aede7f0e74,production,13,P22,277.0,301.0,120448,29940|CUR,120448,6X12X90 ACIN GGS,,False,
cip_d7b6957b3b,cip,0,P09,139.0,145.0,CIP,,CIP,,,False,
cip_09f612b5f8,cip,0,P09,265.0,271.0,CIP,,CIP,,,False,
cip_7695d15d81,cip,0,P09,391.0,397.0,CIP,,CIP,,,False,
cip_73cd093fc2,cip,1,P10,177.0,183.0,CIP,,CIP,,,False,
cip_9f90785a35,cip,1,P10,220.0,226.0,CIP,,CIP,,,False,
cip_b347234e4c,cip,1,P10,354.0,360.0,CIP,,CIP,,,False,
cip_c540fcea07,cip,3,P12,84.0,90.0,CIP,,CIP,,,False,
cip_a0bf9158af,cip,3,P12,210.0,216.0,CIP,,CIP,,,False,
cip_250c48dede,cip,3,P12,336.0,342.0,CIP,,CIP,,,False,
cip_09aa7e7f28,cip,5,P14,71.0,77.0,CIP,,CIP,,,False,
cip_87aa51004e,cip,5,P14,197.0,203.0,CIP,,CIP,,,False,
cip_6ef55fe2fc,cip,5,P14,323.0,329.0,CIP,,CIP,,,False,
cip_ded6f95d0b,cip,6,P15,66.0,72.0,CIP,,CIP,,,False,
cip_0d18cb757c,cip,6,P15,216.0,222.0,CIP,,CIP,,,False,
cip_e0165f6634,cip,6,P15,355.0,361.0,CIP,,CIP,,,False,
cip_23b2c8b008,cip,7,P16,229.0,235.0,CIP,,CIP,,,False,
cip_2934a4f323,cip,7,P16,379.0,385.0,CIP,,CIP,,,False,
cip_ecb41337be,cip,8,P17,17.0,23.0,CIP,,CIP,,,False,
cip_73e265f357,cip,8,P17,143.0,149.0,CIP,,CIP,,,False,
cip_4de544288d,cip,8,P17,269.0,275.0,CIP,,CIP,,,False,
cip_4e2a7e190b,cip,9,P18,85.0,91.0,CIP,,CIP,,,False,
cip_b9e188a8f3,cip,9,P18,211.0,217.0,CIP,,CIP,,,False,
cip_09e93ca31a,cip,9,P18,337.0,343.0,CIP,,CIP,,,False,
cip_a2f5b661cc,cip,10,P19,137.0,143.0,CIP,,CIP,,,False,
cip_fffd9375c2,cip,10,P19,251.0,257.0,CIP,,CIP,,,False,
cip_9e25bb2ce6,cip,10,P19,377.0,383.0,CIP,,CIP,,,False,
cip_8959e8adcf,cip,11,P20,31.0,37.0,CIP,,CIP,,,False,
cip_8687122e55,cip,11,P20,157.0,163.0,CIP,,CIP,,,False,
cip_8f895ac0be,cip,11,P20,283.0,289.0,CIP,,CIP,,,False,
cip_bc921ac1df,cip,12,P21,131.0,137.0,CIP,,CIP,,,False,
cip_ce7879814f,cip,12,P21,257.0,263.0,CIP,,CIP,,,False,
cip_fd9d7b7c62,cip,12,P21,383.0,389.0,CIP,,CIP,,,False,
cip_286b45e440,cip,13,P22,53.0,59.0,CIP,,CIP,,,False,
cip_2811880acc,cip,13,P22,179.0,185.0,CIP,,CIP,,,False,
cip_6152d06ff3,cip,13,P22,305.0,311.0,CIP,,CIP,,,False,
down_c7fda28036,line_down,2,P11,0.0,504.0,Down,,,,,False,Down
down_ed2b044975,line_down,4,P13,0.0,504.0,Down,,,,,False,Down
